name,date,mem,cpu,established,timewait,closewait,finw1,finw2,nprocs,nopenf
el01cn12,01/04/2016-05:30,29.7619,0.57,1294,1104,174,0,111,14881,23904
el01cn12,01/04/2016-05:35,29.7619,0.74,1325,801,185,0,106,14889,23712
el01cn12,01/04/2016-05:40,29.7619,0.56,1300,994,198,0,113,14881,23040
el01cn12,01/04/2016-05:45,29.7619,0.67,1297,558,289,0,100,14887,24000
el01cn12,01/04/2016-05:50,29.7619,0.60,1297,1178,153,0,112,14887,23616
el01cn12,01/04/2016-05:55,29.7619,0.95,1316,752,268,0,112,14890,24384
el01cn12,01/04/2016-06:00,29.7619,1.63,1339,1018,153,0,118,14886,24384
el01cn12,01/04/2016-06:05,29.7619,1.93,1317,972,180,0,105,14895,24288
el01cn12,01/04/2016-06:10,29.7619,2.79,1322,1158,210,0,116,14887,24864
el01cn12,01/04/2016-06:15,29.7619,3.58,1339,1290,212,0,119,14893,24960
el01cn12,01/04/2016-06:20,29.7619,0.83,1331,1316,245,0,109,14893,24384
el01cn12,01/04/2016-06:25,29.7619,1.45,1315,1283,176,1,132,14896,23712
el01cn12,01/04/2016-06:30,29.7619,1.04,1328,904,130,0,116,14891,24864
el01cn12,01/04/2016-06:35,29.7619,4.60,1335,1465,177,0,104,14900,25344
el01cn12,01/04/2016-06:40,29.7619,0.78,1324,1015,209,0,123,14891,25536
el01cn12,01/04/2016-06:45,29.7619,0.76,1354,1147,113,0,105,14896,24960
el01cn12,01/04/2016-06:50,29.7619,6.51,1349,1426,159,0,110,14895,25056
el01cn12,01/04/2016-06:55,29.7619,4.23,1336,1380,161,0,119,14897,24864
el01cn12,01/04/2016-07:00,29.7619,0.77,1336,1103,110,0,100,14894,25152
el01cn12,01/04/2016-07:05,29.7619,1.21,1321,1799,157,0,121,14905,25248
el01cn12,01/04/2016-07:10,29.7619,1.21,1327,1540,191,0,126,14895,25728
el01cn12,01/04/2016-07:15,29.7619,0.66,1333,1668,149,0,112,14901,25440
el01cn12,01/04/2016-07:20,29.7619,1.77,1339,1540,176,0,109,14901,25248
el01cn12,01/04/2016-07:25,29.7619,5.51,1331,1900,171,0,126,14903,25056
el01cn12,01/04/2016-07:30,29.7619,0.82,1323,1685,110,0,107,14900,25056
el01cn12,01/04/2016-07:35,29.7619,0.99,1338,1952,149,0,118,14909,25536
el01cn12,01/04/2016-07:40,29.7619,1.67,1337,1764,161,0,124,14901,25728
el01cn12,01/04/2016-07:45,29.7619,3.64,1349,1551,108,0,118,14906,25632
el01cn12,01/04/2016-07:50,29.7619,0.91,1335,1748,139,0,111,14905,25344
el01cn12,01/04/2016-07:55,29.7619,3.59,1335,1796,130,0,120,14907,26016
el01cn12,01/04/2016-08:00,29.7619,1.85,1344,1978,88,0,111,14903,25632
el01cn12,01/04/2016-08:05,29.7619,1.20,1337,1944,145,0,111,14912,25728
el01cn12,01/04/2016-08:10,29.7619,2.52,1352,1852,161,0,115,14904,25632
el01cn12,01/04/2016-08:15,29.7619,1.55,1348,2309,144,0,110,14910,25536
el01cn12,01/04/2016-08:20,29.7619,3.59,1339,1838,153,0,108,14910,25152
el01cn12,01/04/2016-08:25,29.7619,1.24,1341,1965,141,0,109,14912,24768
el01cn12,01/04/2016-08:30,29.7619,4.89,1346,2475,122,1,115,14909,24768
el01cn12,01/04/2016-08:35,29.7619,2.19,1346,2218,135,0,111,14890,24576
el01cn12,01/04/2016-08:40,29.7619,6.20,1335,2225,138,0,104,14884,24960
el01cn12,01/04/2016-08:45,29.7619,3.55,1356,1874,147,0,125,14887,24768
el01cn12,01/04/2016-08:50,29.7619,2.52,1366,2427,138,0,116,14886,24384
el01cn12,01/04/2016-08:55,29.7619,3.48,1350,2650,126,0,104,14889,24000
el01cn12,01/04/2016-09:00,29.7619,0.96,1352,2250,135,1,114,14884,24384
el01cn12,01/04/2016-09:05,29.7619,11.03,1359,1872,87,0,105,14892,24192
el01cn12,01/04/2016-09:10,29.7619,3.35,1341,2127,152,0,110,14884,23616
el01cn12,01/04/2016-09:15,29.7619,4.99,1343,2018,141,0,116,14892,24192
el01cn12,01/04/2016-09:20,29.7619,2.84,1334,1946,95,0,104,14891,24192
el01cn12,01/04/2016-09:25,29.7619,5.81,1345,2488,123,0,99,14892,24384
el01cn12,01/04/2016-09:30,29.7619,2.24,1332,2123,147,1,117,14888,24384
el01cn12,01/04/2016-09:35,29.7619,5.35,1332,2742,96,0,100,14896,24864
el01cn12,01/04/2016-09:40,29.7619,5.29,1347,2545,137,0,107,14888,24192
el01cn12,01/04/2016-09:45,29.7619,1.96,1339,2191,142,0,121,14894,24480
el01cn12,01/04/2016-09:50,29.7619,3.58,1346,2412,107,0,103,14893,24384
el01cn12,01/04/2016-09:55,29.7619,2.61,1349,2408,109,0,110,14895,24000
el01cn12,01/04/2016-10:00,29.7619,2.96,1352,2316,136,0,116,14893,24192
el01cn12,01/04/2016-10:05,29.7619,3.76,1359,2999,80,0,100,14901,23136
el01cn12,01/04/2016-10:10,29.7619,2.32,1349,3036,145,0,110,14894,23232
el01cn12,01/04/2016-10:15,29.7619,6.27,1349,3234,126,0,119,14899,23328
el01cn12,01/04/2016-10:20,29.7619,2.35,1351,2704,83,0,101,14899,23232
el01cn12,01/04/2016-10:25,29.7619,2.32,1341,2820,124,0,110,14901,23328
el01cn12,01/04/2016-10:30,29.7619,1.54,1356,2645,137,0,116,14898,23328
el01cn12,01/04/2016-10:35,29.7619,3.26,1359,2605,79,0,97,14907,23424
el01cn12,01/04/2016-10:40,29.7619,6.80,1356,2496,126,0,108,14900,23808
el01cn12,01/04/2016-10:45,29.7619,3.74,1343,2308,133,0,106,14904,24000
el01cn12,01/04/2016-10:50,29.7619,2.40,1341,2457,158,0,111,14903,23904
el01cn12,01/04/2016-10:55,29.7619,1.66,1345,2541,136,2,105,14905,23616
el01cn12,01/04/2016-11:00,29.7619,5.81,1360,2553,121,0,113,14902,23520
el01cn12,01/04/2016-11:05,29.7619,2.44,1366,2609,125,0,119,14909,24096
el01cn12,01/04/2016-11:10,29.7619,2.42,1355,2934,119,0,113,14901,24000
el01cn12,01/04/2016-11:15,29.7619,2.61,1362,2337,138,0,106,14886,24096
el01cn12,01/04/2016-11:20,29.7619,6.55,1366,2548,124,0,122,14886,23616
el01cn12,01/04/2016-11:25,29.7619,2.47,1349,2498,133,0,113,14888,23712
el01cn12,01/04/2016-11:30,29.7619,1.51,1334,1997,148,0,109,14884,23808
el01cn12,01/04/2016-11:35,29.7619,2.78,1346,2171,127,0,122,14894,24000
el01cn12,01/04/2016-11:40,29.7619,1.99,1352,2129,108,0,119,14884,23808
el01cn12,01/04/2016-11:45,29.7619,2.33,1339,2416,133,0,116,14889,23616
el01cn12,01/04/2016-11:50,29.7619,6.90,1344,2588,128,0,112,14888,24000
el01cn12,01/04/2016-11:55,29.7619,3.11,1356,2675,108,0,110,14891,24384
el01cn12,01/04/2016-12:00,29.7619,2.10,1338,2480,136,0,111,14887,24192
el01cn12,01/04/2016-12:05,29.7619,3.35,1379,2507,155,0,116,14896,24192
el01cn12,01/04/2016-12:10,29.7619,2.70,1368,2367,114,0,100,14888,23808
el01cn12,01/04/2016-12:15,29.7619,1.96,1386,2048,151,0,115,14895,23808
el01cn12,01/04/2016-12:20,29.7619,2.50,1362,2686,142,0,109,14894,23712
el01cn12,01/04/2016-12:25,29.7619,5.41,1367,2427,108,0,103,14897,23328
el01cn12,01/04/2016-12:30,29.7619,2.75,1356,2302,151,0,119,14892,23904
el01cn12,01/04/2016-12:35,29.7619,1.36,1358,2240,129,0,120,14900,23520
el01cn12,01/04/2016-12:40,29.7619,2.57,1353,2231,101,0,96,14893,23712
el01cn12,01/04/2016-12:45,29.7619,1.99,1337,2118,152,0,116,14897,23808
el01cn12,01/04/2016-12:50,29.7619,3.88,1344,2362,135,0,111,14896,23712
el01cn12,01/04/2016-12:55,29.7619,2.60,1341,2372,83,0,96,14903,23616
el01cn12,01/04/2016-13:00,29.7619,1.62,1349,1969,132,0,106,14895,23616
el01cn12,01/04/2016-13:05,29.7619,1.94,1342,2354,136,0,120,14903,23328
el01cn12,01/04/2016-13:10,29.7619,4.36,1347,2443,86,0,104,14895,23808
el01cn12,01/04/2016-13:15,29.7619,4.45,1341,2373,156,0,106,14901,24096
el01cn12,01/04/2016-13:20,29.7619,1.62,1343,2350,130,0,111,14901,23616
el01cn12,01/04/2016-13:25,29.7619,6.27,1344,2584,156,0,122,14903,24192
el01cn12,01/04/2016-13:30,29.7619,2.42,1337,2683,131,1,116,14900,23424
el01cn12,01/04/2016-13:35,29.7619,2.37,1343,2283,124,1,106,14909,23808
el01cn12,01/04/2016-13:40,29.7619,1.11,1339,2490,116,0,123,14901,24096
el01cn12,01/04/2016-13:45,29.7619,5.62,1340,2226,146,0,121,14906,23808
el01cn12,01/04/2016-13:50,29.7619,5.35,1344,2220,124,0,107,14906,24096
el01cn12,01/04/2016-13:55,29.7619,4.86,1347,2274,165,0,125,14907,24096
el01cn12,01/04/2016-14:00,29.7619,5.13,1350,1978,129,1,109,14904,23712
el01cn12,01/04/2016-14:05,29.7619,4.96,1348,2386,152,0,112,14912,24192
el01cn12,01/04/2016-14:10,29.7619,4.38,1346,2677,129,0,123,14905,23904
el01cn12,01/04/2016-14:15,29.7619,7.44,1349,2434,122,0,111,14886,24192
el01cn12,01/04/2016-14:20,29.7619,1.59,1339,2414,119,0,111,14886,24000
el01cn12,01/04/2016-14:25,29.7619,3.20,1340,2230,142,0,118,14888,23712
el01cn12,01/04/2016-14:30,29.7619,1.85,1347,2029,83,0,97,14885,23616
el01cn12,01/04/2016-14:35,29.7619,1.78,1344,2251,146,0,118,14892,23712
el01cn12,01/04/2016-14:40,29.7619,1.64,1353,2271,150,0,124,14884,24096
el01cn12,01/04/2016-14:45,29.7619,4.12,1355,2245,90,0,92,14890,23712
el01cn12,01/04/2016-14:50,29.7619,2.10,1352,2517,146,0,113,14889,23520
el01cn12,01/04/2016-14:55,29.7619,4.31,1329,2298,154,0,113,14892,23232
el01cn12,01/04/2016-15:00,29.7619,2.44,1347,2437,73,0,112,14888,23424
el01cn12,01/04/2016-15:05,29.7619,0.93,1322,1312,194,0,124,14896,24480
el01cn12,01/04/2016-15:10,29.7619,1.39,1334,1516,162,0,117,14888,24672
el01cn12,01/04/2016-15:15,29.7619,5.82,1340,2230,73,0,102,14895,24576
el01cn12,01/04/2016-15:20,29.7619,4.88,1355,2067,162,0,111,14894,24672
el01cn12,01/04/2016-15:25,29.7619,1.22,1369,1783,173,0,139,14896,24864
el01cn12,01/04/2016-15:30,29.7619,0.87,1339,1363,169,0,104,14892,25728
el01cn12,01/04/2016-15:35,29.7619,2.49,1333,1300,174,0,120,14900,25632
el01cn12,01/04/2016-15:40,29.7619,1.96,1325,1210,198,0,126,14893,26112
el01cn12,01/04/2016-15:45,29.7619,1.70,1335,1212,173,0,115,14897,25728
el01cn12,01/04/2016-15:50,29.7619,1.01,1329,1127,209,0,120,14896,26112
el01cn12,01/04/2016-15:55,29.7619,2.06,1327,1126,256,0,117,14899,26496
el01cn12,01/04/2016-16:00,29.7619,2.91,1335,1265,193,1,117,14895,26688
el01cn12,01/04/2016-16:05,29.7619,2.06,1331,1350,160,0,118,14903,25344
el01cn12,01/04/2016-16:10,29.7619,1.75,1344,1109,166,0,113,14895,25536
el01cn12,01/04/2016-16:15,29.7619,0.83,1326,1281,239,0,127,14901,26016
el01cn12,01/04/2016-16:20,29.7619,6.91,1343,1195,155,0,111,14901,25632
el01cn12,01/04/2016-16:25,29.7619,1.11,1327,1380,208,0,111,14903,25728
el01cn12,01/04/2016-16:30,29.7619,1.96,1333,1632,173,0,123,14899,25248
el01cn12,01/04/2016-16:35,29.7619,10.16,1370,2240,153,0,114,14907,24768
el01cn12,01/04/2016-16:40,29.7619,2.73,1366,2278,137,0,108,14899,24768
el01cn12,01/04/2016-16:45,29.7619,5.96,1345,2363,115,2,131,14904,24384
el01cn12,01/04/2016-16:50,29.7619,7.08,1361,2209,86,0,106,14903,23232
el01cn12,01/04/2016-16:55,29.7619,4.78,1348,2093,157,0,117,14905,23424
el01cn12,01/04/2016-17:00,29.7619,2.13,1344,2152,140,0,107,14903,22944
el01cn12,01/04/2016-17:05,29.7619,6.00,1345,2151,92,0,101,14910,23040
el01cn12,01/04/2016-17:10,29.7619,3.51,1337,2096,129,0,105,14880,23136
el01cn12,01/04/2016-17:15,29.7619,5.26,1352,2139,129,0,110,14886,23232
el01cn12,01/04/2016-17:20,29.7619,2.44,1350,2235,83,0,90,14886,23712
el01cn12,01/04/2016-17:25,29.7619,3.44,1349,2236,138,0,111,14888,23616
el01cn12,01/04/2016-17:30,29.7619,3.29,1334,2112,152,0,114,14885,23424
el01cn12,01/04/2016-17:35,29.7619,3.05,1342,2202,83,0,96,14892,23328
el01cn12,01/04/2016-17:40,29.7619,6.84,1348,2264,129,0,112,14885,23232
el01cn12,01/04/2016-17:45,29.7619,2.39,1345,2206,137,0,118,14889,22848
el01cn12,01/04/2016-17:50,29.7619,9.29,1334,2073,85,0,85,14889,22656
el01cn12,01/04/2016-17:55,29.7619,6.36,1349,2100,126,0,107,14891,22656
el01cn12,01/04/2016-18:00,29.7619,3.50,1346,2479,147,0,111,14887,22944
el01cn12,01/04/2016-18:05,29.7619,1.62,1334,2564,98,0,112,14896,22944
el01cn12,01/04/2016-18:10,29.7619,7.22,1337,2285,78,0,105,14888,22656
el01cn12,01/04/2016-18:15,29.7619,2.53,1345,2455,119,0,101,14894,22368
el01cn12,01/04/2016-18:20,29.7619,3.66,1342,2547,88,1,103,14895,22752
el01cn12,01/04/2016-18:25,29.7619,5.75,1341,2708,145,0,112,14899,23232
el01cn12,01/04/2016-18:30,29.7619,2.15,1341,2673,125,0,110,14892,22560
el01cn12,01/04/2016-18:35,29.7619,7.73,1354,2597,133,1,121,14900,22464
el01cn12,01/04/2016-18:40,29.7619,6.91,1340,2731,116,0,109,14892,22080
el01cn12,01/04/2016-18:45,29.7619,4.39,1341,2957,121,0,105,14897,21888
el01cn12,01/04/2016-18:50,29.7619,4.20,1344,2739,125,0,115,14896,21696
el01cn12,01/04/2016-18:55,29.7619,8.20,1340,2691,140,0,119,14898,21888
el01cn12,01/04/2016-19:00,29.7619,6.60,1342,2820,127,0,100,14896,22272
el01cn12,01/04/2016-19:05,29.7619,5.08,1361,2920,116,0,117,14903,21600
el01cn12,01/04/2016-19:10,29.7619,9.01,1346,2704,120,0,111,14895,21696
el01cn12,01/04/2016-19:15,29.7619,3.26,1353,2626,127,0,104,14901,22176
el01cn12,01/04/2016-19:20,29.7619,6.62,1347,2820,137,0,121,14901,21888
el01cn12,01/04/2016-19:25,29.7619,4.50,1330,2759,83,0,99,14903,22368
el01cn12,01/04/2016-19:30,29.7619,4.20,1351,2760,122,0,105,14899,21600
el01cn12,01/04/2016-19:35,29.7619,2.58,1352,3059,141,0,119,14907,21888
el01cn12,01/04/2016-19:40,29.7619,6.15,1363,3041,72,0,96,14899,21408
el01cn12,01/04/2016-19:45,29.7619,2.99,1342,2961,114,0,107,14904,21696
el01cn12,01/04/2016-19:50,29.7619,6.81,1332,2824,124,0,104,14904,21696
el01cn12,01/04/2016-19:55,29.7619,6.87,1348,2708,81,0,99,14905,21984
el01cn12,01/04/2016-20:00,29.7619,2.33,1361,2667,124,0,116,14902,21984
el01cn12,01/04/2016-20:05,29.7619,6.24,1362,2681,145,0,113,14910,22368
el01cn12,01/04/2016-20:10,29.7619,5.45,1352,2542,71,0,96,14881,21600
el01cn12,01/04/2016-20:15,29.7619,6.69,1343,2541,156,0,105,14887,22176
el01cn12,01/04/2016-20:20,29.7619,6.71,1339,2705,130,0,105,14888,21792
el01cn12,01/04/2016-20:25,29.7619,4.52,1340,2606,73,0,100,14889,21792
el01cn12,01/04/2016-20:30,29.7619,2.56,1348,2509,113,0,112,14885,21888
el01cn12,01/04/2016-20:35,29.7619,2.22,1347,2415,150,0,135,14894,21792
el01cn12,01/04/2016-20:40,29.7619,3.08,1366,2343,88,0,115,14885,21600
el01cn12,01/04/2016-20:45,29.7619,1.96,1353,2261,118,0,114,14890,21792
el01cn12,01/04/2016-20:50,29.7619,6.00,1351,2362,146,0,115,14889,21792
el01cn12,01/04/2016-20:55,29.7619,2.14,1343,2178,74,0,104,14892,21984
el01cn12,01/04/2016-21:00,29.7619,5.43,1354,1999,154,0,113,14889,22080
el01cn12,01/04/2016-21:05,29.7619,1.50,1346,2149,114,0,120,14896,21984
el01cn12,01/04/2016-21:10,29.7619,2.16,1348,2296,103,0,120,14888,22080
el01cn12,01/04/2016-21:15,29.7619,2.93,1332,2121,167,0,117,14894,21888
el01cn12,01/04/2016-21:20,29.7619,1.12,1332,2087,138,0,113,14895,22368
el01cn12,01/04/2016-21:25,29.7619,1.20,1334,2188,143,0,121,14896,21984
el01cn12,01/04/2016-21:30,29.7619,3.30,1330,1920,91,0,112,14893,22464
el01cn12,01/04/2016-21:35,29.7619,4.99,1342,1791,155,0,113,14902,23232
el01cn12,01/04/2016-21:40,29.7619,4.10,1334,1631,144,0,124,14894,23616
el01cn12,01/04/2016-21:45,29.7619,1.45,1328,1735,119,0,117,14899,23712
el01cn12,01/04/2016-21:50,29.7619,5.51,1344,1723,137,0,106,14899,24000
el01cn12,01/04/2016-21:55,29.7619,3.65,1332,1502,182,0,126,14904,24096
el01cn12,01/04/2016-22:00,29.7619,3.54,1330,1357,141,0,110,14896,24192
el01cn12,01/04/2016-22:05,29.7619,1.62,1325,1438,163,0,119,14905,24864
el01cn12,01/04/2016-22:10,29.7619,2.12,1332,1323,163,0,122,14897,25248
el01cn12,01/04/2016-22:15,29.7619,2.26,1339,1236,179,0,109,14904,25440
el01cn12,01/04/2016-22:20,29.9603,3.58,1329,1218,212,0,121,14904,25824
el01cn12,01/04/2016-22:25,29.9603,2.40,1327,1279,200,0,125,14905,26400
el01cn12,01/04/2016-22:30,29.9603,1.02,1344,1414,180,0,104,14902,25728
el01cn12,01/04/2016-22:35,29.9603,2.72,1345,1089,191,0,123,14911,26400
el01cn12,01/04/2016-22:40,29.9603,2.05,1339,1056,273,0,124,14903,26688
el01cn12,01/04/2016-22:45,29.9603,1.62,1332,960,228,0,112,14908,26784
el01cn12,01/04/2016-22:50,29.9603,1.90,1320,877,311,0,118,14907,27360
el01cn12,01/04/2016-22:55,29.9603,1.58,1321,911,185,0,120,14886,25344
el01cn12,01/04/2016-23:00,29.9603,0.53,1304,772,252,0,103,14883,25920
el01cn12,01/04/2016-23:05,29.9603,0.46,1320,731,197,0,111,14890,26208
el01cn12,01/04/2016-23:10,29.9603,1.03,1322,641,237,0,107,14883,26784
el01cn12,01/04/2016-23:15,29.9603,0.38,1307,486,314,0,103,14891,27168
el01cn12,01/04/2016-23:20,29.9603,0.77,1322,640,183,0,108,14893,24960
el01cn12,01/04/2016-23:25,29.9603,0.91,1308,657,315,0,109,14884,25440
el01cn12,01/04/2016-23:30,29.9603,0.89,1312,672,170,0,108,14892,24576
el01cn12,01/04/2016-23:35,29.9603,0.91,1304,546,201,0,97,14888,25152
el01cn12,01/04/2016-23:40,29.9603,0.95,1309,582,283,0,111,14892,24864
el01cn12,01/04/2016-23:45,29.9603,0.35,1295,567,237,0,104,14885,24384
el01cn12,01/04/2016-23:50,29.9603,0.59,1304,577,246,0,93,14897,24480
el01cn12,01/04/2016-23:55,29.9603,0.65,1301,541,339,0,99,14887,25056
el01cn12,02/04/2016-00:00,29.9603,0.40,1305,623,240,0,113,14895,24000
el01cn12,02/04/2016-00:05,29.9603,0.48,1311,532,255,0,95,14891,24864
el01cn12,02/04/2016-00:10,29.9603,0.98,1309,506,204,0,95,14896,24384
el01cn12,02/04/2016-00:15,29.9603,0.38,1296,464,218,0,110,14889,24288
el01cn12,02/04/2016-00:20,29.9603,0.70,1298,555,287,0,112,14901,24576
el01cn12,02/04/2016-00:25,29.9603,2.09,1315,562,273,0,97,14891,23616
el01cn12,02/04/2016-00:30,29.9603,2.28,1306,613,272,0,111,14899,23712
el01cn12,02/04/2016-00:35,29.9603,0.75,1297,441,113,0,99,14900,22848
el01cn12,02/04/2016-00:40,29.9603,0.90,1302,532,287,1,110,14901,23712
el01cn12,02/04/2016-00:45,29.9603,0.58,1297,493,368,0,102,14893,23904
el01cn12,02/04/2016-00:50,29.9603,1.26,1303,446,379,0,88,14903,24000
el01cn12,02/04/2016-00:55,29.9603,0.35,1289,336,300,0,101,14893,23904
el01cn12,02/04/2016-01:00,29.9603,0.66,1296,439,340,0,98,14902,24192
el01cn12,02/04/2016-01:05,29.9603,1.08,1302,487,403,0,89,14898,24288
el01cn12,02/04/2016-01:10,29.9603,0.73,1303,495,235,0,103,14902,23616
el01cn12,02/04/2016-01:15,29.9603,0.78,1289,432,326,0,108,14897,24576
el01cn12,02/04/2016-01:20,29.9603,0.78,1297,798,404,0,111,14909,24672
el01cn12,02/04/2016-01:25,29.9603,1.30,1297,857,182,0,111,14898,23328
el01cn12,02/04/2016-01:30,29.9603,0.79,1304,1039,232,0,116,14906,22944
el01cn12,02/04/2016-01:35,29.9603,0.42,1287,844,210,0,118,14902,22080
el01cn12,02/04/2016-01:40,29.9603,0.74,1298,945,304,0,108,14906,22272
el01cn12,02/04/2016-01:45,29.9603,0.94,1296,907,246,0,105,14899,21984
el01cn12,02/04/2016-01:50,29.9603,0.73,1299,770,303,0,101,14890,22176
el01cn12,02/04/2016-01:55,29.9603,0.43,1292,868,283,0,113,14885,22656
el01cn12,02/04/2016-02:00,29.9603,1.92,1307,921,236,0,112,14889,22752
el01cn12,02/04/2016-02:05,29.9603,0.71,1302,881,275,0,103,14885,22848
el01cn12,02/04/2016-02:10,29.9603,0.80,1298,753,210,0,93,14893,22848
el01cn12,02/04/2016-02:15,29.9603,0.41,1287,885,261,0,109,14883,22752
el01cn12,02/04/2016-02:20,29.9603,0.78,1304,736,248,0,108,14895,22752
el01cn12,02/04/2016-02:25,29.9603,0.79,1300,746,214,0,100,14885,23040
el01cn12,02/04/2016-02:30,29.9603,2.05,1306,696,266,0,101,14893,23232
el01cn12,02/04/2016-02:35,29.9603,0.93,1291,586,199,2,112,14894,22752
el01cn12,02/04/2016-02:40,29.9603,1.51,1300,937,212,2,117,14893,22656
el01cn12,02/04/2016-02:45,29.9603,5.05,1305,831,238,0,94,14886,22944
el01cn12,02/04/2016-02:50,29.9603,0.55,1296,979,273,0,116,14897,22752
el01cn12,02/04/2016-02:55,29.9603,2.50,1291,791,240,0,107,14888,23040
el01cn12,02/04/2016-03:00,29.9603,2.23,1307,898,265,0,103,14896,22368
el01cn12,02/04/2016-03:05,29.9603,0.56,1299,793,247,0,110,14892,22368
el01cn12,02/04/2016-03:10,29.9603,0.81,1306,851,177,0,102,14896,22464
el01cn12,02/04/2016-03:15,29.9603,1.59,1302,788,262,0,102,14891,22560
el01cn12,02/04/2016-03:20,29.9603,0.99,1303,642,274,0,99,14902,22176
el01cn12,02/04/2016-03:25,29.9603,4.45,1306,893,183,0,97,14892,22656
