name,date,mem,cpu,established,timewait,closewait,finw1,finw2,nprocs,nopenf
el01cn04,01/04/2016-04:20,44.0476,7.82,988,32,1,0,1,15246,25024
el01cn04,01/04/2016-04:25,44.0476,7.59,989,30,1,0,0,15253,24896
el01cn04,01/04/2016-04:30,44.0476,8.03,989,29,1,0,0,15255,24960
el01cn04,01/04/2016-04:35,44.0476,7.27,989,29,1,0,3,15251,24832
el01cn04,01/04/2016-04:40,44.0476,9.57,988,19,1,0,1,15247,25088
el01cn04,01/04/2016-04:45,44.0476,9.45,988,34,1,0,1,15251,24768
el01cn04,01/04/2016-04:50,44.0476,8.72,988,28,1,0,1,15246,24960
el01cn04,01/04/2016-04:55,44.0476,6.93,986,18,1,0,0,15254,25024
el01cn04,01/04/2016-05:00,44.0476,7.97,981,24,1,0,2,15314,24896
el01cn04,01/04/2016-05:05,44.0476,9.87,989,42,1,0,1,15256,25280
el01cn04,01/04/2016-05:10,44.0476,7.26,988,20,1,0,0,15247,24960
el01cn04,01/04/2016-05:15,44.0476,8.63,987,32,1,0,2,15254,24768
el01cn04,01/04/2016-05:20,44.0476,8.65,993,30,1,0,0,15235,24768
el01cn04,01/04/2016-05:25,44.0476,8.44,995,34,1,0,2,15255,24960
el01cn04,01/04/2016-05:30,44.0476,9.11,988,30,1,0,0,15287,24896
el01cn04,01/04/2016-05:35,44.0476,7.17,994,32,1,0,1,15252,24960
el01cn04,01/04/2016-05:40,44.0476,7.04,990,21,1,0,0,15249,25152
el01cn04,01/04/2016-05:45,44.0476,9.20,986,35,1,0,0,15253,25024
el01cn04,01/04/2016-05:50,44.0476,6.92,990,29,1,0,2,15247,24960
el01cn04,01/04/2016-05:55,44.0476,8.22,986,27,1,0,2,15254,25152
el01cn04,01/04/2016-06:00,44.0476,8.15,990,29,1,0,1,15317,25024
el01cn04,01/04/2016-06:05,44.0476,9.18,996,43,1,0,2,15254,24960
el01cn04,01/04/2016-06:10,44.0476,7.31,998,22,1,0,2,15251,25024
el01cn04,01/04/2016-06:15,44.0476,6.88,996,24,1,0,0,15257,25216
el01cn04,01/04/2016-06:20,44.0476,8.00,1004,36,1,0,2,15248,25088
el01cn04,01/04/2016-06:25,44.0476,7.23,1001,35,1,0,1,15257,25216
el01cn04,01/04/2016-06:30,44.0476,9.75,1002,29,1,0,0,15293,25216
el01cn04,01/04/2016-06:35,44.0476,9.50,998,32,1,0,2,15255,25088
el01cn04,01/04/2016-06:40,44.0476,7.47,1006,27,1,0,2,15251,25088
el01cn04,01/04/2016-06:45,44.0476,8.44,996,46,1,0,4,15252,25088
el01cn04,01/04/2016-06:50,44.0476,7.18,1001,34,1,0,1,15248,25216
el01cn04,01/04/2016-06:55,44.0476,7.30,1003,26,1,0,0,15256,25216
el01cn04,01/04/2016-07:00,44.0476,8.48,1002,32,1,0,1,15283,25152
el01cn04,01/04/2016-07:05,44.0476,8.35,1006,35,1,0,1,15254,25344
el01cn04,01/04/2016-07:10,44.0476,8.49,1010,27,1,0,2,15249,25216
el01cn04,01/04/2016-07:15,44.0476,7.03,1009,30,1,0,1,15254,25344
el01cn04,01/04/2016-07:20,44.0476,9.13,1009,50,1,0,1,15249,25344
el01cn04,01/04/2016-07:25,44.0476,8.81,1004,43,1,0,3,15257,25344
el01cn04,01/04/2016-07:30,44.4444,8.55,1006,34,1,0,1,15325,25536
el01cn04,01/04/2016-07:35,44.4444,5.67,1031,37,1,0,0,15257,25728
el01cn04,01/04/2016-07:40,44.4444,6.95,1020,32,1,0,4,15254,25664
el01cn04,01/04/2016-07:45,44.4444,4.15,1018,42,1,0,0,15257,25600
el01cn04,01/04/2016-07:50,44.4444,9.26,1014,34,1,0,1,15247,25792
el01cn04,01/04/2016-07:55,44.4444,4.12,1015,31,1,0,5,15256,25856
el01cn04,01/04/2016-08:00,44.4444,8.61,1024,36,1,0,1,15317,25664
el01cn04,01/04/2016-08:05,44.4444,4.19,1045,107,1,0,15,15255,25984
el01cn04,01/04/2016-08:10,44.4444,8.12,1028,64,1,0,4,15249,25856
el01cn04,01/04/2016-08:15,44.4444,5.45,1026,35,1,0,4,15254,25600
el01cn04,01/04/2016-08:20,44.4444,7.95,1028,45,1,0,3,15250,25856
el01cn04,01/04/2016-08:25,44.4444,4.41,1023,48,1,0,3,15258,25984
el01cn04,01/04/2016-08:30,44.4444,9.92,1021,82,1,0,3,15326,26112
el01cn04,01/04/2016-08:35,44.4444,6.30,1031,55,1,0,5,15257,26048
el01cn04,01/04/2016-08:40,44.4444,7.49,1028,41,1,0,4,15252,26176
el01cn04,01/04/2016-08:45,44.4444,3.76,1015,46,1,0,3,15254,26176
el01cn04,01/04/2016-08:50,44.4444,7.96,1025,48,1,0,8,15249,26176
el01cn04,01/04/2016-08:55,44.4444,4.55,1032,30,1,0,3,15256,26240
el01cn04,01/04/2016-09:00,44.4444,8.77,1028,46,2,0,1,15250,26368
el01cn04,01/04/2016-09:05,44.4444,7.41,1041,73,1,0,3,15255,26432
el01cn04,01/04/2016-09:10,44.4444,7.46,1031,44,1,0,5,15249,26368
el01cn04,01/04/2016-09:15,44.4444,7.19,1023,38,1,0,3,15252,26304
el01cn04,01/04/2016-09:20,44.4444,7.89,1029,42,1,0,2,15250,26432
el01cn04,01/04/2016-09:25,44.4444,9.69,1031,49,1,0,3,15257,26368
el01cn04,01/04/2016-09:30,44.4444,9.76,1036,53,1,0,2,15328,26752
el01cn04,01/04/2016-09:35,44.4444,9.23,1026,43,1,0,2,15255,26816
el01cn04,01/04/2016-09:40,44.4444,7.36,1031,37,2,0,4,15252,26624
el01cn04,01/04/2016-09:45,44.4444,7.68,1026,56,1,0,1,15256,26688
el01cn04,01/04/2016-09:50,44.4444,6.81,1032,40,1,0,1,15251,26816
el01cn04,01/04/2016-09:55,44.4444,7.51,1037,44,1,0,2,15256,26816
el01cn04,01/04/2016-10:00,44.4444,9.73,1035,47,1,0,1,15285,26880
el01cn04,01/04/2016-10:05,44.4444,7.81,1029,56,1,0,1,15255,26752
el01cn04,01/04/2016-10:10,44.4444,7.36,1029,31,1,0,0,15250,26880
el01cn04,01/04/2016-10:15,44.4444,8.64,1033,47,1,0,7,15252,26816
el01cn04,01/04/2016-10:20,44.4444,7.27,1041,46,1,0,1,15249,27136
el01cn04,01/04/2016-10:25,44.4444,9.87,1039,60,1,0,7,15256,27200
el01cn04,01/04/2016-10:30,44.4444,9.27,1037,45,1,0,2,15326,27392
el01cn04,01/04/2016-10:35,44.4444,7.04,1029,42,1,0,0,15255,27008
el01cn04,01/04/2016-10:40,44.4444,9.60,1042,31,1,0,2,15250,27136
el01cn04,01/04/2016-10:45,44.4444,9.40,1034,51,1,0,4,15257,27264
el01cn04,01/04/2016-10:50,44.4444,7.29,1035,44,1,0,4,15251,27392
el01cn04,01/04/2016-10:55,44.4444,7.86,1037,33,1,0,1,15259,27264
el01cn04,01/04/2016-11:00,44.4444,8.49,1026,45,1,0,2,15320,27456
el01cn04,01/04/2016-11:05,44.4444,9.85,1032,55,1,0,0,15254,27648
el01cn04,01/04/2016-11:10,44.4444,9.79,1039,36,1,0,0,15249,27392
el01cn04,01/04/2016-11:15,44.4444,9.66,1026,45,1,0,4,15253,27328
el01cn04,01/04/2016-11:20,44.4444,10.10,1031,45,1,0,6,15249,27520
el01cn04,01/04/2016-11:25,44.4444,9.03,1033,53,1,0,0,15257,27264
el01cn04,01/04/2016-11:30,44.4444,12.06,1043,48,1,0,2,15325,27712
el01cn04,01/04/2016-11:35,44.4444,8.37,1047,69,1,0,4,15254,27712
el01cn04,01/04/2016-11:40,44.4444,8.18,1043,62,1,0,4,15252,27520
el01cn04,01/04/2016-11:45,44.4444,8.31,1046,61,1,0,6,15256,27520
el01cn04,01/04/2016-11:50,44.4444,9.16,1040,41,1,0,4,15252,27648
el01cn04,01/04/2016-11:55,44.4444,9.32,1037,40,1,0,7,15259,26560
el01cn04,01/04/2016-12:00,44.4444,8.68,1035,66,1,0,3,15250,26304
el01cn04,01/04/2016-12:05,44.4444,9.61,1032,52,1,0,1,15256,26624
el01cn04,01/04/2016-12:10,44.4444,7.88,1033,39,1,0,5,15253,26624
el01cn04,01/04/2016-12:15,44.4444,7.25,1024,41,1,0,3,15252,26368
el01cn04,01/04/2016-12:20,44.4444,8.29,1029,66,1,0,1,15249,26688
el01cn04,01/04/2016-12:25,44.4444,8.42,1029,63,1,0,4,15257,27072
el01cn04,01/04/2016-12:30,44.4444,10.45,1025,42,1,0,5,15326,26880
el01cn04,01/04/2016-12:35,44.4444,9.68,1028,39,1,0,2,15257,27008
el01cn04,01/04/2016-12:40,44.4444,7.29,1024,35,1,0,3,15250,27008
el01cn04,01/04/2016-12:45,44.4444,7.76,1032,50,1,0,2,15257,26880
el01cn04,01/04/2016-12:50,44.4444,8.27,1027,46,1,0,2,15248,27008
el01cn04,01/04/2016-12:55,44.4444,4.89,1029,33,1,0,4,15256,27072
el01cn04,01/04/2016-13:00,44.4444,5.34,1032,45,1,0,3,15249,27136
el01cn04,01/04/2016-13:05,44.4444,4.43,1034,53,1,0,2,15255,27008
el01cn04,01/04/2016-13:10,44.4444,4.70,1037,45,1,0,1,15249,27200
el01cn04,01/04/2016-13:15,44.4444,4.68,1033,40,1,0,2,15253,27392
el01cn04,01/04/2016-13:20,44.4444,4.62,1030,46,1,0,4,15249,27264
el01cn04,01/04/2016-13:25,44.4444,5.17,1039,57,1,0,3,15257,27264
el01cn04,01/04/2016-13:30,44.4444,5.20,1022,53,1,0,9,15290,27648
el01cn04,01/04/2016-13:35,44.4444,4.87,1027,51,1,0,3,15255,27328
el01cn04,01/04/2016-13:40,44.4444,4.77,1028,38,1,0,2,15251,27648
el01cn04,01/04/2016-13:45,44.4444,3.71,1018,54,1,0,3,15256,27648
el01cn04,01/04/2016-13:50,44.4444,3.90,1020,44,1,0,1,15247,27712
el01cn04,01/04/2016-13:55,44.4444,6.44,1025,55,1,0,2,15255,27776
el01cn04,01/04/2016-14:00,44.4444,4.27,1026,59,1,0,1,15250,27840
el01cn04,01/04/2016-14:05,44.4444,4.29,1034,69,1,0,4,15254,27712
el01cn04,01/04/2016-14:10,44.4444,4.53,1036,45,1,0,3,15251,27840
el01cn04,01/04/2016-14:15,44.4444,4.95,1038,58,1,0,0,15256,27840
el01cn04,01/04/2016-14:20,44.4444,4.87,1037,50,1,0,4,15249,28160
el01cn04,01/04/2016-14:25,44.4444,4.18,1048,53,1,0,3,15258,28160
el01cn04,01/04/2016-14:30,44.4444,7.13,1041,81,1,0,1,15291,28096
el01cn04,01/04/2016-14:35,44.4444,7.12,1052,70,1,0,1,15255,28224
el01cn04,01/04/2016-14:40,44.4444,4.90,1047,79,1,0,0,15252,28288
el01cn04,01/04/2016-14:45,44.4444,4.13,1049,77,1,0,3,15258,28224
el01cn04,01/04/2016-14:50,44.4444,4.64,1060,73,1,0,6,15252,28096
el01cn04,01/04/2016-14:55,44.4444,4.82,1049,72,1,0,1,15258,28352
el01cn04,01/04/2016-15:00,44.4444,6.61,1050,63,1,0,4,15282,28160
el01cn04,01/04/2016-15:05,44.4444,5.03,1050,62,1,0,4,15255,28416
el01cn04,01/04/2016-15:10,44.4444,4.78,1054,51,1,0,4,15248,28608
el01cn04,01/04/2016-15:15,44.4444,8.02,1058,50,1,0,1,15253,28736
el01cn04,01/04/2016-15:20,44.4444,4.51,1052,69,3,0,3,15250,28800
el01cn04,01/04/2016-15:25,44.4444,4.73,1049,76,1,0,7,15256,28544
el01cn04,01/04/2016-15:30,44.4444,7.19,1036,45,1,0,2,15291,28672
el01cn04,01/04/2016-15:35,44.4444,4.79,1040,41,1,0,1,15256,28480
el01cn04,01/04/2016-15:40,44.4444,4.81,1042,41,1,0,1,15253,28800
el01cn04,01/04/2016-15:45,44.4444,5.73,1030,53,1,0,4,15258,28800
el01cn04,01/04/2016-15:50,44.4444,3.97,1032,52,1,0,1,15249,28672
el01cn04,01/04/2016-15:55,44.4444,4.46,1035,45,1,0,1,15255,29184
el01cn04,01/04/2016-16:00,44.4444,4.27,1031,45,1,0,2,15249,28992
el01cn04,01/04/2016-16:05,44.4444,5.61,1062,107,1,0,9,15256,29056
el01cn04,01/04/2016-16:10,44.4444,4.32,1030,43,1,0,4,15249,28928
el01cn04,01/04/2016-16:15,44.4444,3.90,1035,43,1,0,0,15256,29120
el01cn04,01/04/2016-16:20,44.4444,5.96,1028,58,1,0,4,15251,28992
el01cn04,01/04/2016-16:25,44.4444,4.45,1031,47,1,0,2,15260,28928
el01cn04,01/04/2016-16:30,44.4444,6.02,1041,60,1,0,1,15258,28992
el01cn04,01/04/2016-16:35,44.4444,5.70,1028,42,1,0,2,15253,29184
el01cn04,01/04/2016-16:40,44.4444,7.41,1029,39,1,0,4,15251,29120
el01cn04,01/04/2016-16:45,44.4444,5.71,1022,50,2,0,2,15254,29056
el01cn04,01/04/2016-16:50,44.4444,4.05,1035,45,1,0,2,15250,29312
el01cn04,01/04/2016-16:55,44.4444,3.04,1023,36,1,0,3,15257,29376
el01cn04,01/04/2016-17:00,44.4444,4.33,1025,47,1,0,5,15248,29312
el01cn04,01/04/2016-17:05,44.4444,6.04,1040,55,1,0,2,15254,29312
el01cn04,01/04/2016-17:10,44.4444,4.07,1035,37,1,0,2,15251,29312
el01cn04,01/04/2016-17:15,44.4444,4.43,1028,41,1,0,2,15255,29248
el01cn04,01/04/2016-17:20,44.4444,6.96,1045,60,1,0,3,15250,27904
el01cn04,01/04/2016-17:25,44.4444,4.29,1044,50,2,0,4,15256,27776
el01cn04,01/04/2016-17:30,44.4444,7.00,1033,45,1,0,0,15255,28160
el01cn04,01/04/2016-17:35,44.4444,3.73,1035,45,1,0,4,15255,27776
el01cn04,01/04/2016-17:40,44.4444,6.39,1035,39,1,0,4,15253,28096
el01cn04,01/04/2016-17:45,44.4444,4.41,1032,49,1,0,1,15256,27840
el01cn04,01/04/2016-17:50,44.4444,4.59,1022,38,1,0,2,15250,28288
el01cn04,01/04/2016-17:55,44.4444,5.40,1024,40,1,0,3,15260,28096
el01cn04,01/04/2016-18:00,44.4444,4.95,1026,39,1,0,1,15288,28160
el01cn04,01/04/2016-18:05,44.4444,4.51,1039,53,1,0,1,15271,28032
el01cn04,01/04/2016-18:10,44.4444,7.15,1029,33,1,0,5,15248,28160
el01cn04,01/04/2016-18:15,44.4444,3.66,1020,43,1,0,1,15252,28416
el01cn04,01/04/2016-18:20,44.4444,6.48,1017,39,1,0,1,15248,28032
el01cn04,01/04/2016-18:25,44.4444,4.16,1029,50,1,0,3,15256,28288
el01cn04,01/04/2016-18:30,44.4444,4.96,1027,48,1,0,2,15255,28480
el01cn04,01/04/2016-18:35,44.4444,5.20,1023,44,1,0,3,15254,28480
el01cn04,01/04/2016-18:40,44.4444,4.57,1028,37,1,0,4,15250,28160
el01cn04,01/04/2016-18:45,44.4444,6.89,1036,53,1,0,2,15254,28288
el01cn04,01/04/2016-18:50,44.4444,5.35,1028,43,1,0,0,15248,28224
el01cn04,01/04/2016-18:55,44.4444,4.26,1019,32,1,0,0,15255,28224
el01cn04,01/04/2016-19:00,44.4444,4.01,1021,45,1,0,3,15285,28544
el01cn04,01/04/2016-19:05,44.4444,5.43,1027,51,1,0,1,15254,28416
el01cn04,01/04/2016-19:10,44.4444,5.61,1031,41,1,0,3,15249,28544
el01cn04,01/04/2016-19:15,44.4444,6.78,1028,71,1,0,4,15252,28480
el01cn04,01/04/2016-19:20,44.4444,5.41,1025,41,1,0,2,15248,28480
el01cn04,01/04/2016-19:25,44.4444,3.26,1027,53,1,0,2,15256,28608
el01cn04,01/04/2016-19:30,44.4444,5.61,1018,55,1,0,4,15291,28544
el01cn04,01/04/2016-19:35,44.4444,6.45,1016,46,1,0,0,15256,28608
el01cn04,01/04/2016-19:40,44.4444,2.41,1019,36,1,0,2,15252,28736
el01cn04,01/04/2016-19:45,44.4444,4.34,1016,53,1,0,1,15253,26240
el01cn04,01/04/2016-19:50,44.4444,3.35,1021,46,1,0,3,15248,26432
el01cn04,01/04/2016-19:55,44.4444,4.84,1028,37,1,0,2,15257,26560
el01cn04,01/04/2016-20:00,44.4444,0.78,1021,46,1,0,5,15248,26496
el01cn04,01/04/2016-20:05,44.4444,4.02,1022,60,1,0,3,15257,26816
el01cn04,01/04/2016-20:10,44.4444,4.63,1029,32,1,0,2,15249,26688
el01cn04,01/04/2016-20:15,44.4444,4.70,1020,38,1,0,1,15255,26752
el01cn04,01/04/2016-20:20,44.4444,5.57,1014,45,1,0,4,15248,26688
el01cn04,01/04/2016-20:25,44.4444,4.38,1028,50,1,0,2,15257,26688
el01cn04,01/04/2016-20:30,44.4444,4.81,1017,49,1,0,1,15256,26880
el01cn04,01/04/2016-20:35,44.4444,6.94,1018,44,1,0,0,15255,26752
el01cn04,01/04/2016-20:40,44.4444,4.49,1020,32,1,0,1,15255,26816
el01cn04,01/04/2016-20:45,44.4444,5.82,1014,55,1,0,0,15254,27136
el01cn04,01/04/2016-20:50,44.4444,3.05,1016,38,1,0,1,15248,27392
el01cn04,01/04/2016-20:55,44.4444,5.43,1023,29,1,0,1,15255,27008
el01cn04,01/04/2016-21:00,44.4444,4.76,1019,40,1,0,2,15248,27136
el01cn04,01/04/2016-21:05,44.4444,3.99,1023,51,1,0,1,15253,27264
el01cn04,01/04/2016-21:10,44.4444,6.66,1028,30,1,0,1,15248,27584
el01cn04,01/04/2016-21:15,44.4444,4.85,1014,37,1,0,3,15251,27392
el01cn04,01/04/2016-21:20,44.4444,5.42,1017,37,1,0,0,15247,27328
el01cn04,01/04/2016-21:25,44.4444,3.90,1017,41,1,0,0,15256,27200
el01cn04,01/04/2016-21:30,44.4444,7.73,1010,39,1,0,1,15254,27456
el01cn04,01/04/2016-21:35,44.4444,6.81,1018,34,1,0,3,15253,27328
el01cn04,01/04/2016-21:40,44.4444,5.27,1018,33,1,0,6,15251,27392
el01cn04,01/04/2016-21:45,44.4444,4.99,1011,51,1,0,0,15252,27392
el01cn04,01/04/2016-21:50,44.4444,3.83,1014,35,1,0,1,15247,27456
el01cn04,01/04/2016-21:55,44.4444,6.72,1022,36,1,0,3,15254,27584
el01cn04,01/04/2016-22:00,44.4444,4.05,1013,37,1,0,1,15249,27456
el01cn04,01/04/2016-22:05,44.4444,5.83,1032,48,1,0,2,15255,27456
el01cn04,01/04/2016-22:10,44.4444,6.15,1037,29,1,0,2,15247,27584
el01cn04,01/04/2016-22:15,44.4444,4.05,1028,36,1,0,0,15253,27648
el01cn04,01/04/2016-22:20,44.4444,4.66,1015,33,1,0,1,15248,27648
el01cn04,01/04/2016-22:25,44.4444,7.11,1012,37,1,0,2,15257,27840
el01cn04,01/04/2016-22:30,44.4444,6.27,1012,33,1,0,3,15288,27712
el01cn04,01/04/2016-22:35,44.4444,3.94,1006,37,1,0,4,15253,27712
el01cn04,01/04/2016-22:40,44.4444,5.17,1018,27,1,0,2,15250,27712
el01cn04,01/04/2016-22:45,44.4444,4.21,1004,35,1,0,0,15255,27840
el01cn04,01/04/2016-22:50,44.4444,4.10,1005,33,1,0,2,15251,27776
el01cn04,01/04/2016-22:55,44.4444,4.15,1005,24,1,0,0,15254,28032
el01cn04,01/04/2016-23:00,44.4444,4.51,1003,24,1,0,0,15281,28032
el01cn04,01/04/2016-23:05,44.4444,3.86,1005,47,1,0,3,15253,28032
el01cn04,01/04/2016-23:10,44.4444,4.13,1009,26,1,0,1,15251,28224
el01cn04,01/04/2016-23:15,44.4444,4.76,998,26,1,0,0,15252,28160
el01cn04,01/04/2016-23:20,44.4444,5.50,1011,36,1,0,3,15248,28032
el01cn04,01/04/2016-23:25,44.4444,5.59,1011,36,1,0,1,15255,28352
el01cn04,01/04/2016-23:30,44.4444,6.41,1003,33,1,0,2,15254,27968
el01cn04,01/04/2016-23:35,44.4444,5.59,1002,30,1,0,0,15253,28224
el01cn04,01/04/2016-23:40,44.4444,3.90,1003,22,1,0,1,15250,28032
el01cn04,01/04/2016-23:45,44.4444,5.46,993,34,1,0,0,15252,28032
el01cn04,01/04/2016-23:50,44.4444,5.84,996,34,1,0,4,15247,27904
el01cn04,01/04/2016-23:55,44.4444,6.36,999,23,1,0,1,15255,28160
el01cn04,02/04/2016-00:00,44.4444,3.99,990,30,1,0,1,15282,28160
el01cn04,02/04/2016-00:05,44.4444,3.86,991,86,1,0,1,15254,28224
el01cn04,02/04/2016-00:10,44.4444,4.07,989,58,1,0,1,15248,28096
el01cn04,02/04/2016-00:15,44.4444,4.51,989,65,1,0,1,15252,28224
el01cn04,02/04/2016-00:20,44.4444,4.02,989,63,1,0,0,15249,28224
el01cn04,02/04/2016-00:25,44.4444,3.85,987,66,1,0,1,15256,27968
el01cn04,02/04/2016-00:30,44.4444,4.67,989,64,1,0,2,15255,28160
el01cn04,02/04/2016-00:35,44.4444,5.12,991,70,1,0,2,15253,28096
el01cn04,02/04/2016-00:40,44.4444,6.25,990,59,1,0,1,15250,28224
el01cn04,02/04/2016-00:45,44.4444,5.98,989,79,1,0,2,15255,27968
el01cn04,02/04/2016-00:50,44.4444,5.45,990,73,1,0,2,15250,28096
el01cn04,02/04/2016-00:55,44.4444,3.96,987,63,1,0,0,15254,28288
el01cn04,02/04/2016-01:00,44.4444,4.02,988,44,1,0,0,15280,28032
el01cn04,02/04/2016-01:05,44.4444,4.10,991,61,1,0,1,15254,28160
el01cn04,02/04/2016-01:10,44.4444,4.82,991,39,1,0,1,15248,28096
el01cn04,02/04/2016-01:15,44.4444,4.01,987,40,1,0,0,15251,27968
el01cn04,02/04/2016-01:20,44.4444,5.54,990,44,1,0,1,15248,28032
el01cn04,02/04/2016-01:25,44.4444,5.84,988,44,1,0,0,15254,28096
el01cn04,02/04/2016-01:30,44.4444,5.78,989,45,1,0,2,15254,28160
el01cn04,02/04/2016-01:35,44.4444,5.68,986,53,1,0,4,15253,28096
el01cn04,02/04/2016-01:40,44.4444,4.08,987,38,1,0,0,15249,28160
el01cn04,02/04/2016-01:45,44.4444,4.41,988,33,1,0,0,15253,28160
el01cn04,02/04/2016-01:50,44.4444,4.49,994,26,1,0,0,15244,28160
el01cn04,02/04/2016-01:55,44.4444,5.17,991,29,1,0,3,15255,28288
el01cn04,02/04/2016-02:00,44.4444,4.10,991,25,1,0,2,15247,28160
el01cn04,02/04/2016-02:05,44.4444,4.24,1002,39,1,0,1,15253,28288
el01cn04,02/04/2016-02:10,44.4444,5.85,1007,21,1,0,1,15245,28096
el01cn04,02/04/2016-02:15,44.4444,4.05,994,27,1,0,3,15250,28096
el01cn04,02/04/2016-02:20,44.4444,5.73,997,29,1,0,3,15247,28352
el01cn04,02/04/2016-02:25,44.4444,5.97,994,31,1,0,1,15255,28224
el01cn04,02/04/2016-02:30,44.4444,4.16,991,29,1,0,0,15285,28032
el01cn04,02/04/2016-02:35,44.4444,5.04,993,27,1,0,0,15253,28160
el01cn04,02/04/2016-02:40,44.4444,6.03,993,19,1,0,1,15250,28160
el01cn04,02/04/2016-02:45,44.4444,4.05,991,36,1,0,1,15255,27968
el01cn04,02/04/2016-02:50,44.4444,4.13,991,27,1,0,1,15249,28416
el01cn04,02/04/2016-02:55,44.4444,4.26,987,19,1,0,1,15256,28224
el01cn04,02/04/2016-03:00,44.4444,3.84,991,24,1,0,1,15244,27968
el01cn04,02/04/2016-03:05,44.4444,4.13,991,42,1,0,2,15252,28224
el01cn04,02/04/2016-03:10,44.4444,5.21,991,18,1,0,0,15246,28224
el01cn04,02/04/2016-03:15,44.4444,3.80,989,20,1,0,0,15250,28160
el01cn04,02/04/2016-03:20,44.4444,5.49,988,27,1,0,1,15248,28160
el01cn04,02/04/2016-03:25,44.4444,3.94,987,31,1,0,1,15254,27968
el01cn04,02/04/2016-03:30,44.4444,6.04,987,24,1,0,0,15289,28032
el01cn04,02/04/2016-03:35,44.4444,4.90,988,29,1,0,1,15251,28288
el01cn04,02/04/2016-03:40,44.4444,3.74,986,19,1,0,1,15249,28096
el01cn04,02/04/2016-03:45,44.4444,4.71,986,34,1,0,2,15254,28096
el01cn04,02/04/2016-03:50,44.4444,5.83,992,27,1,0,0,15245,28032
el01cn04,02/04/2016-03:55,44.4444,3.80,992,21,1,0,1,15253,28288
el01cn04,02/04/2016-04:00,44.4444,3.88,992,24,1,0,1,15246,28160
el01cn04,02/04/2016-04:05,44.4444,5.65,990,39,1,0,0,15252,28288
